language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
81	Aghul	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	itːa-	GEN	ABS	X	GEN_ABS	NP in the genitive is arguably a clause-level dependent.	aslan.a-n k’il itːa-a	PN-GEN head ache-PRS	‘Aslan has a headache.’	PN-GEN голова болеть-PRS	‘У Аслана болит голова.’	Генитивная ИГ не обязательно примыкает к вершине
81	Aghul	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	x.u-	DAT	ABS	X	DAT_ABS		aslan.a-s stalǯam x.u-naa	PN-DAT pneumonia become.PF-PRF	‘Aslan has pneumonia.’	PN-DAT пневмония стать.PF-PRF	‘У Аслана пневмония.’	Букв. "стать" (тот же глагол, что в 42)
81	Aghul	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	guč’a-	DAT	POST.ELAT	XY	DAT_POST.ELAT		aslan.a-s χuj.i-q-as guč’a-a	PN-DAT dog-POST-ELAT be.afraid-PRS	‘Aslan is afraid of the dog.’	PN-DAT собака-POST-ELAT бояться-PRS	‘Аслан боится собаки.’	
81	Aghul	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	fatːix.i-	ERG	ABS	TR	TR		aslan.a fatːix.i-ne ʁʷan	PN(ERG) throw.PF-AOR stone	‘Aslan threw a stone.’	PN(ERG) бросать.PF-AOR камень	‘Аслан бросил камень.’	
81	Aghul	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	hurk’.a-	DAT	ABS	X	DAT_ABS		aslan.a-s pul hurk’.a-a	PN-DAT money suffice.IPF-PRS	‘Aslan has enough money.’	PN-DAT деньги быть.достаточным.IPF-PRS	‘Аслану хватает денег.’	
81	Aghul	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	uχšar + ‘be’	ABS	DAT	Y	ABS_DAT	Non-verbal predicate.	aslan meʜemed.i-s uχšar a-a	PN PN-DAT similar {IN}be-PRS	‘Aslan resembles Muhammad.’	PN PN-DAT похожий {IN}быть-PRS	‘Аслан похож на Магомеда.’	NV. "Похожий"
81	Aghul	7	believe	X (believe) Y	верить	X (верить)Y-у	quχ.u-	ABS	POST	Y	ABS_POST		aslan meʜemed.i-q quχ.u-naa	PN PN-POST believe.PF-PRF	‘Aslan believes Muhammad.’	PN PN-POST верить.PF-PRF	‘Аслан верит Магомеду.’	Это основа PF, это значит "верит в данном случае". Глагол очень близок "доверять" (114), там имперфектив, тут перфектив
81	Aghul	8	take	X (take) Y	взять	X (брать) Y(-а)	ʁuš.u-	ERG	ABS	TR	TR		aslan.a kitab ʁuš.u-ne (aškːaf.i-as)	PN(ERG) book take.PF-AOR bookshelf-(IN)ELAT	‘Aslan took a book (from the bookshelf).’	PN(ERG) книга брать.PF-AOR шкаф-(IN)ELAT	‘Аслан взял книгу (из шкафа).’	
81	Aghul	9	see	X (see) Y	видеть	X (видеть) Y(-а)	agʷ.a-	DAT	ABS	X	DAT_ABS		aslan.a-s χal agʷ.a-a	PN-DAT house see.IPF-PRS	‘Aslan sees a house.’	PN-DAT дом видеть.IPF-PRS	‘Аслан видит дом.’	
81	Aghul	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*		Not included in the dataset because the translation deviates too far from the stimulus sentence.	me jaš.tːi-n kar e	DEMM age-GEN matter COP	Lit. ‘Memory is the matter of age.’	DEMM возраст-GEN дело COP	Букв. ‘Память — это возрастное.’	Единственный перевод, который получен, это буквально "это дело возрастное"
81	Aghul	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	alčarx.u-	DAT	ABS	X	DAT_ABS		aslan.a-s meʜemed alčarx.u-ne	PN-DAT PN meet.PF-AOR	‘Aslan ran into Muhammad.’	PN-DAT PN встречаться.PF-AOR	‘Аслан встретился с Магомедом’ (букв. ‘Аслану встретился Магомед’).	
81	Aghul	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	ačaj-	ABS	DAT	Y	ABS_DAT		aslan χul.a-s ačaj-ne	PN house-DAT {IN.LAT}come:PF-AOR	‘Aslan entered the house.’	PN дом-DAT {IN.LAT}приходить:PF-AOR	‘Аслан вошел в дом.’	
81	Aghul	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	wartː ʁuš.u-	ERG	SUPER	Y	ERG_SUPER		aslan.a wartː ʁuš.u-ne meʜemed.i-l	PN(ERG) top take.PF-AOR PN-SUPER	‘Aslan beat Muhammad.’	PN(ERG) верх брать.PF-AOR PN-SUPER	‘Аслан выиграл у Магомеда.’	CV ("верх брать"). Контрагент обычно не выражается, но если надо, то выражается так. Еще есть конструкция wartː / wartː.a-l x.u-ne (верх / верх-SUPER стать.PF-AOR), там модель [ABS; SUPER.ELAT]
81	Aghul	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ajč’.u-	ABS	(IN)ELAT	Y	ABS_(IN)ELAT		aslan χul.a-as ajč’.u-ne	PN house-(IN)ELAT {IN}emerge.PF-AOR	‘Aslan went out of the house.’	PN дом-(IN)ELAT {IN}вылезать.PF-AOR	‘Аслан вышел из дома.’	Показатель -as
81	Aghul	15	drive	X (drive) Y	гнать	X (гнать) Y-а	hik.a-	ERG	ABS	TR	TR		aslan.a mal-ar hik.a-a	PN(ERG) cattle-PL drive.IPF-PRS	‘Aslan is driving the cattle.’	PN(ERG) скот-PL гнать.IPF-PRS	‘Аслан гонит скотину.’	
81	Aghul	16	bend	X (bend) Y	гнуть	X (гнуть) Y	č’ut’.u-	ERG	ABS	TR	TR		aslan.a t’ul č’ut’.u-ne	PN(ERG) branch crush.PF-AOR	‘Aslan bent the branch.’	PN(ERG) палка сминать.PF-AOR	‘Аслан согнул ветку.’	
81	Aghul	17	tell	X (tell) Y	говорить	X (говорить) Y-у	p.u-	ERG	DAT	Y	ERG_DAT		aslan.a meʜemed.i-s p.u-ne…	PN(ERG) PN-DAT tell.PF-AOR	‘Aslan told Muhammad: (‘...’)’	PN(ERG) PN-DAT говорить.PF-AOR	‘Аслан сказал Магомеду: ("..").’	
81	Aghul	18	hold	X (hold)Y	держать	X (держать) Y(-а)	χil.i-ʔ a-	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	aslan.a-n χil.i-ʔ kitab a-a 	PN-GEN hand-IN book {IN}be-PRS	‘Aslan is holding a book in his hands.’	PN-GEN рука-IN книга {IN}быть-PRS	‘Аслан держит книгу в руках.’	Букв. "в руках быть". Статус генитива не совсем ясен, но Солмаз не согласилась с комментарием о том, что он клаузального уровня (как в  примере 1).
81	Aghul	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	qukː.u-na ruq’.u-	ABS	POST	Y	ABS_POST		aslan qukː.u-na meʜemed.i-q ruq’.u-ne	PN chase.PF-CONV PN-POST reach.PF-AOR	‘Aslan caught up with Muhammad’	PN гнаться.PF-CONV PN-POST достигать.PF-AOR	‘Аслан догнал М.’	CV: гнавшись, достиг
81	Aghul	20	milk	X (milk) Y	доить	X (доить) Y-а	uz.u-	ERG	ABS	TR	TR		aslan.a ʜüni uz.u-ne	PN(ERG) cow milk.PF-AOR	‘Aslan milked the cow.’	PN(ERG) корова доить.PF-AOR	‘Аслан подоил корову.’	
81	Aghul	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	ruq’.u-	ABS	POST.LAT	Y	ABS_POST.LAT		aslan nac’.u-n saje qːireʁ.i-q-tːi ruq’.u-ne	PN river-GEN other edge-POST-LAT reach.PF-AOR	‘Aslan reached the other bank of the river.’	PN река-GEN другой край-POST-LAT достигать.PF-AOR	‘Аслан достиг другого берега реки.’	
81	Aghul	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	kürq’.u-	*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	aslan.a-n χil kürq’.u-ne cil.i-k	PN-GEN hand {SUB/CONT}strike.PF-AOR wall-SUB/CONT	‘Aslan touched the wall.’	PN-GEN рука {SUB/CONT}ударяться.PF-AOR стена-SUB/CONT	‘Аслан дотронулся до стены.’	Букв. "рука Х-а коснулась стены". Статус генитива не совсем ясен, но Солмаз не согласилась с комментарием о том, что он клаузального уровня (как в  примере 1). Еще есть вариант сказать "kerʜune", но это будет значить осознанно.
81	Aghul	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	uqː.a-	ABS	COM	Y	ABS_COM		aslan meʜemed.i-qaj uqː.a-a	PN PN-COM fight.IPF-PRS	‘Aslan is fighting with Muhammad.’	PN PN-COM драться.IPF-PRS	‘Аслан дерется с Магомедом.’	Есть еще вариант с конънкцией
81	Aghul	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	*	*	*	*		Not included in the database because X and Y are expressed as a coordinate NP.	aslan=na meʜemed dustː-ar e	PN=and PN friend-PL COP 	‘Aslan and Muhammad are friends.’	PN=и PN друг-PL COP 	‘Аслан и Магомед — друзья.’	Получен только вариант "Х и Y друзья". Комитативная конструкция неестественна.
81	Aghul	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	fikir q’.a-	ERG	SUBCONT.ELAT	Y	ERG_SUBCONT.ELAT		aslan.a meʜemed.i-k-as fikir q’.a-a	PN(ERG) PN-SUB/CONT-ELAT thought do.IPF-PRS	‘Aslan is thinking about Muhammad.’	PN(ERG) PN-SUB/CONT-ELAT мысль делать.IPF-PRS	‘Аслан думает о Магомеде.’	CV ("мысль делать")
81	Aghul	26	eat	X (eat) Y	есть	X (есть) Y	ʡut’.u-	ERG	ABS	TR	TR		aslan.a ʜač ʡut’.u-ne	PN(ERG) apple eat.PF-AOR	‘Aslan ate an apple.’	PN(ERG) яблоко есть.PF-AOR	‘Аслан съел яблоко.’	
81	Aghul	27	fry	X (fry) Y	жарить	X (жарить) Y	žarit’ q’.u-	ERG	ABS	TR	TR		aslan.a baluʁ žarit’ q’.u-ne	PN(ERG) fish <fry> do.PF-AOR	‘Aslan fried the fish.’	PN(ERG) рыба <жарить> делать.PF-AOR	‘Аслан пожарил рыбу.’	CV ("жарить делать")
