language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
129	Lezgian_Yargun	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	tta jen	GEN	NOM	X	GEN_NOM	The NP in the genitive displays some properties of a clause-level dependent. 	Sahib-a-n qˈil tta-zva	PN-OBL-GEN head have.pain-PRS	‎‎‎‘Sahib has a headache.’			It is possible to insert additional material between “Sahib-a-n” and “qˈil”, e.g., qe ppara pis, [today very bad].
129	Lezgian_Yargun	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	jen	NOM	NOM(NSBJ)	Y	NOM_NOM(NSBJ)		Sahib grip xha-nva	PN flu become.PFV-PRF	‎‎‎‘Sahib has the flu.’			Same verb as in 42, 85, different pattern. Alternative is the construction with the verb “akatin” and the “SUB/POST_NOM” pattern: “Sahib-a-k grip akat-nva” [PN-OBL-SUB/POST flu get-PRF].
129	Lezgian_Yargun	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kiç’e jen	DAT	SUB/POSTEL	XY	DAT_SUB/POSTEL		Sahib-a-z kiçˈ-i-kaa kiçˈe-zva	PN-OBL-DAT dog-OBL-SUB/POSTEL be.scared-PRS	‎‎‎‘Sahib is afraid of the dog.’			
129	Lezgian_Yargun	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	xkkadrin	ERG	NOM	TR	TR		Sahib-a qvan xkkadar-na	PN-ERG stone throw-AOR	‎‎‎‘Sahib threw a stone.’			
129	Lezgian_Yargun	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	bes jen	DAT	NOM	X	DAT_NOM		Sahib-a-z pul bes je-zva	PN-OBL-DAT money enough become.IPFV-PRS	‎‎‎‘Sahib has enough money.’			CV
129	Lezgian_Yargun	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	uxşar + COP	NOM	DAT	Y	NOM_DAT	Non-verbal predicate.	Sahib Eldar-a-z uxșar ya	PN PN-OBL-DAT like COP	‎‎‎‘Sahib resembles Eldar.’			ya = copule d’identification ; pas de masdar ; mais on peut utiliser le verbe ‘devenir’ jen à la place.
129	Lezgian_Yargun	7	believe	X (believe) Y	верить	X (верить)Y-у	ç’alax + COP	NOM	SUP	Y	NOM_SUP	Non-verbal predicate.	Sahib Eldar-a-l çˈalax ya	PN PN-OBL-SUP believing COP	‎‎‎‘Sahib believes Eldar.’			ya = copule d’identification ; pas de masdar ; mais on peut utiliser le verbe ‘devenir’ jen à la place.
129	Lezgian_Yargun	8	take	X (take) Y	взять	X (брать) Y(-а)	qaçun	ERG	NOM	TR	TR		Sahib-a kittab qaçu-na	PN-ERG book take-AOR	‎‎‎‘Sahib took a book.’			
129	Lezgian_Yargun	9	see	X (see) Y	видеть	X (видеть) Y(-а)	akkvan	DAT	NOM	X	DAT_NOM		Sahib-a-z kˈval akkva-zva	PN-OBL-DAT house see.IPFV-PRS	‎‎‎‘Sahib sees the house.’			
129	Lezgian_Yargun	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	tesirin	ERG	DAT	Y	ERG_DAT		yaș-di yaddaș-di-z tesir-zva	age-ERG memory-OBL-DAT influence-PRS	‎‎‎‘Age influences memory.’			
