language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
50	Turkish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	ağrı-	GEN	NOM	X	GENNOM							
50	Turkish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	var	GEN	NOM	X	GENNOM							
50	Turkish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	kork-	NOM	ABL	Y	NOMABL							
50	Turkish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	at-	TR		TR	TR							
50	Turkish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	yet-	DAT	NOM	X	DATNOM							
50	Turkish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	benze-	NOM	DAT	Y	NOMDAT							
50	Turkish	7	believe	X (believe) Y	верить	X (верить)Y-у	inan-	NOM	DAT	Y	NOMDAT							
50	Turkish	8	take	X (take) Y	взять	X (брать) Y(-а)	al-	TR		TR	TR							
50	Turkish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	gör-	TR		TR	TR							
50	Turkish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	etkile-	TR		TR	TR							
50	Turkish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rastla-	NOM	DAT	Y	NOMDAT							
50	Turkish	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	gir-	NOM	DAT	Y	NOMDAT							
50	Turkish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	yen-	TR		TR	TR							
50	Turkish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	çık-	NOM	ABL	Y	NOMABL							
50	Turkish	15	drive	X (drive) Y	гнать	X (гнать) Y-а	kovala-	TR		TR	TR							
50	Turkish	16	bend	X (bend) Y	гнуть	X (гнуть) Y	bük-	TR		TR	TR							
50	Turkish	17	tell	X (tell) Y	говорить	X (говорить) Y-у	de-	NOM	DAT	Y	NOMDAT							Еще есть вариант söyle-, та же рамка
50	Turkish	18	hold	X (hold)Y	держать	X (держать) Y(-а)	tut-	TR		TR	TR							
50	Turkish	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	yetiş-	NOM	DAT	Y	NOMDAT							
50	Turkish	20	milk	X (milk) Y	доить	X (доить) Y-а	sağ-	TR		TR	TR							
50	Turkish	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	ulaş- 	NOM	DAT	Y	NOMDAT							"Этог глагол значит ""с трудом добрался""; еще можно var- -- просто ""пришел"""
50	Turkish	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	dokun-	NOM	DAT	Y	NOMDAT							
50	Turkish	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	dövüş-	NOM	COM	Y	NOMCOM							RECP
50	Turkish	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	arkadaşlık et-	NOM	COM	Y	NOMCOM							"CV. ""делать дружбу"""
50	Turkish	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	düşün-	TR		TR	TR							
50	Turkish	26	eat	X (eat) Y	есть	X (есть) Y	ye-	TR		TR	TR							
50	Turkish	27	fry	X (fry) Y	жарить	X (жарить) Y	kızart-	TR		TR	TR							CAUS
50	Turkish	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	bekle-	TR		TR	TR							
50	Turkish	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	unut-	TR		TR	TR							
50	Turkish	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	bağlı	NOM	DAT	Y	NOMDAT							NV (прилагательное)
50	Turkish	31	call	X (call) Y	звать	X (звать) Y-а	çağır-	TR		TR	TR							
50	Turkish	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	tanış-	NOM	COM	Y	NOMCOM							RECP
